index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by
111023,406-3908760-0100333,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1099.0,HYDERABAD,TELANGANA,500072.0,IN,False,Easy Ship
111024,408-4102045-7358747,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,468.0,INDORE,MADHYA PRADESH,452016.0,IN,False,Not Specified
111025,408-4102045-7358747,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399.0,INDORE,MADHYA PRADESH,452016.0,IN,False,Not Specified
111026,408-3869806-5444306,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,345.0,INDORE,MADHYA PRADESH,452016.0,IN,False,Easy Ship
111027,404-5557057-4453961,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Unshipped,1,INR,666.0,Hassan,KARNATAKA,573201.0,IN,False,Not Specified
111028,408-0350586-2928319,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,442.0,ONGOLE,ANDHRA PRADESH,523001.0,IN,False,Not Specified
111029,408-0350586-2928319,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,696.0,ONGOLE,ANDHRA PRADESH,523001.0,IN,False,Not Specified
111030,407-9148688-2315514,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1075.0,BENGALURU,KARNATAKA,560103.0,IN,False,Not Specified
111031,402-5079776-4578735,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,486.0,PUNE,MAHARASHTRA,411014.0,IN,False,Easy Ship
111032,404-1014901-4161125,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,Shirt,S,Unshipped,1,INR,435.0,Nagpur,MAHARASHTRA,440030.0,IN,False,Not Specified
111033,402-8369549-9417932,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,859.0,BENGALURU,KARNATAKA,560079.0,IN,False,Not Specified
111034,402-6090328-5523506,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,948.0,BENGALURU,KARNATAKA,560079.0,IN,False,Easy Ship
111035,408-5451617-6725120,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,521.0,Udaipur,RAJASTHAN,313001.0,IN,False,Not Specified
111036,408-7668441-9608305,2022-06-13,Cancelled,Merchant,Amazon.in,Standard,Blazzer,M,On the Way,0,INR,902.86,BENGALURU,KARNATAKA,560079.0,IN,False,Easy Ship
111037,408-2445627-3063510,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,M,Unshipped,1,INR,859.0,BENGALURU,KARNATAKA,560079.0,IN,False,Not Specified
111038,171-9138577-0348347,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,517.0,Noida,UTTAR PRADESH,201302.0,IN,False,Not Specified
111039,405-3758445-5204318,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,899.0,"Mitrol,palwal",HARYANA,121105.0,IN,False,Not Specified
111040,406-7129235-2050707,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,487.0,Bengaluru,KARNATAKA,560076.0,IN,False,Not Specified
111042,408-1784977-9329106,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,786.0,VIKRAMGAD,MAHARASHTRA,401605.0,IN,False,Easy Ship
111043,407-8503211-1239558,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,825.0,NOIDA,UTTAR PRADESH,201301.0,IN,False,Not Specified
111044,406-0685489-2839512,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1199.0,NEW DELHI,DELHI,110060.0,IN,False,Easy Ship
111045,171-0974732-6849925,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,764.0,KALADHUNGI,UTTARAKHAND,263139.0,IN,False,Not Specified
111046,405-1203277-4267504,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,826.0,MUMBAI,MAHARASHTRA,400052.0,IN,False,Not Specified
111047,408-1621824-0911524,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,612.0,GUWAHATI,ASSAM,781028.0,IN,False,Not Specified
111048,408-2801917-3071534,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,786.0,BENGALURU,KARNATAKA,560060.0,IN,False,Not Specified
111049,171-3098215-9783520,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,648.0,Ahmedabad,Gujarat,382424.0,IN,False,Easy Ship
111050,171-4978786-6460362,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,301.0,BENGALURU,KARNATAKA,560103.0,IN,False,Not Specified
111051,402-2836669-1649968,2022-06-13,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,602.86,Noida,UTTAR PRADESH,201301.0,IN,False,Easy Ship
111052,403-6156795-9452321,2022-06-13,Cancelled,Merchant,Amazon.in,Standard,Blazzer,S,On the Way,0,INR,690.48,KANPUR,UTTAR PRADESH,208021.0,IN,False,Easy Ship
111053,171-7406196-3913155,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1301.0,LUCKNOW,UTTAR PRADESH,226012.0,IN,False,Easy Ship
111054,171-0178006-3486710,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1268.0,LUCKNOW,UTTAR PRADESH,226012.0,IN,False,Not Specified
111055,406-9231031-2965118,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,850.0,NTPC SIMHADRI TOWNSHIP,ANDHRA PRADESH,531020.0,IN,False,Not Specified
111056,408-3082271-8453160,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,598.0,SAKOLI,MAHARASHTRA,441802.0,IN,False,Not Specified
111057,171-5132579-4751500,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,635.0,PALASA KASIBUGGA,ANDHRA PRADESH,532222.0,IN,False,Not Specified
111058,405-2044345-8012357,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,349.0,VADODARA,Gujarat,391410.0,IN,False,Not Specified
111059,404-2672844-9269957,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1176.0,MUSAFIRKHANA,UTTAR PRADESH,227813.0,IN,False,Not Specified
111060,171-4798658-7201902,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,625.0,BAHADURGARH,HARYANA,124507.0,IN,False,Not Specified
111061,403-9520062-4273160,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,666.0,CHOUTUPPAL,TELANGANA,508252.0,IN,False,Not Specified
111062,408-7680904-9296318,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,799.0,PUNE,MAHARASHTRA,411048.0,IN,False,Easy Ship
111063,408-7680904-9296318,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,799.0,PUNE,MAHARASHTRA,411048.0,IN,False,Easy Ship
111065,406-1927611-4979546,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,696.0,ALUVA,KERALA,683101.0,IN,False,Easy Ship
111066,406-1927611-4979546,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,635.0,ALUVA,KERALA,683101.0,IN,False,Easy Ship
111067,402-2020658-5836323,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,828.0,VISAKHAPATNAM,ANDHRA PRADESH,530002.0,IN,False,Not Specified
111068,404-9208094-0752322,2022-06-13,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,459.0,Jamshedpur,JHARKHAND,831005.0,IN,False,Easy Ship
111069,408-4098404-7993933,2022-06-13,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,358.1,DIMAPUR,NAGALAND,797112.0,IN,False,Easy Ship
111070,408-1108666-0257906,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Unshipped,1,INR,376.0,DIMAPUR,NAGALAND,797112.0,IN,False,Not Specified
111071,408-1108666-0257906,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Unshipped,1,INR,349.0,DIMAPUR,NAGALAND,797112.0,IN,False,Not Specified
111072,408-3181360-7834741,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,741.0,PASAN,MADHYA PRADESH,484336.0,IN,False,Not Specified
111074,405-1532263-9539561,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,735.0,COIMBATORE,TAMIL NADU,641035.0,IN,False,Not Specified
111075,171-4096644-9438718,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,999.0,BENGALURU,KARNATAKA,560057.0,IN,False,Not Specified
111076,171-8036045-5537154,2022-06-13,Cancelled,Merchant,Amazon.in,Standard,Trousers,XXL,On the Way,0,INR,286.67,HYDERABAD,TELANGANA,500048.0,IN,False,Easy Ship
111077,407-8085139-9212341,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XL,Unshipped,1,INR,1137.0,NAINITAL,UTTARAKHAND,263001.0,IN,False,Not Specified
111078,402-5865423-4627519,2022-06-13,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,634.29,NEW DELHI,DELHI,110096.0,IN,False,Easy Ship
111079,171-6779746-5993118,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Unshipped,1,INR,999.0,BENGALURU,KARNATAKA,560057.0,IN,False,Not Specified
111080,171-6579229-7221919,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,635.0,VIJAPURA,KARNATAKA,586103.0,IN,False,Not Specified
111081,404-6923858-5513133,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,721.0,PUNE,MAHARASHTRA,411013.0,IN,False,Not Specified
111083,406-1515731-9299559,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,758.0,HYDERABAD,TELANGANA,500018.0,IN,False,Not Specified
111084,406-0406556-7235552,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,380.0,RAMANATHAPURAM,TAMIL NADU,623534.0,IN,False,Not Specified
111085,405-6772328-1866716,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,380.0,CHENNAI,TAMIL NADU,600015.0,IN,False,Not Specified
111086,402-6964584-0693167,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,666.0,NEW DELHI,DELHI,110096.0,IN,False,Not Specified
111087,407-1085454-7206735,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,758.0,NEW DELHI,DELHI,110015.0,IN,False,Not Specified
111089,408-2470197-0773904,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,M,Unshipped,1,INR,859.0,CHENNAI,TAMIL NADU,600036.0,IN,False,Not Specified
111090,405-3290602-0944308,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,625.0,MUMBAI,MAHARASHTRA,400010.0,IN,False,Not Specified
111091,408-9168380-4087502,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,0.0,VISAKHAPATNAM,ANDHRA PRADESH,531173.0,IN,False,Easy Ship
111092,403-4294047-4875557,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376.0,ALWAR,RAJASTHAN,301001.0,IN,False,Not Specified
111093,408-4459517-5241121,2022-06-13,Shipped,Amazon,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,0.0,ALLAHABAD,UTTAR PRADESH,211004.0,IN,False,Not Specified
111094,407-4694572-8366702,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,501.0,Kalyan,MAHARASHTRA,421203.0,IN,False,Not Specified
111095,404-5536672-3411552,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,828.0,HYDERABAD,TELANGANA,500020.0,IN,False,Not Specified
111096,404-0662295-4588317,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,832.0,HYDERABAD,TELANGANA,500020.0,IN,False,Not Specified
111097,407-5234039-7244333,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,292.0,MORBI,Gujarat,363642.0,IN,False,Not Specified
111098,402-9254200-6104357,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,729.0,BHILAI,CHHATTISGARH,490020.0,IN,False,Not Specified
111099,404-8077869-6355569,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,434.0,HISAR,HARYANA,125001.0,IN,False,Not Specified
111100,404-8077869-6355569,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,435.0,HISAR,HARYANA,125001.0,IN,False,Not Specified
111101,404-8077869-6355569,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,635.0,HISAR,HARYANA,125001.0,IN,False,Not Specified
111102,171-6315583-3570733,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,735.0,CHITRAKOOT,MADHYA PRADESH,485334.0,IN,False,Easy Ship
111103,405-7314292-7965935,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,478.0,NEW DELHI,DELHI,110070.0,IN,False,Not Specified
111104,407-7456861-6002723,2022-06-13,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,750.48,BANGALORE,KARNATAKA,560022.0,IN,False,Easy Ship
111105,408-9168797-8583552,2022-06-13,Shipped,Amazon,Amazon.in,Standard,Shirt,L,Shipped,1,INR,0.0,NEW DELHI,DELHI,110065.0,IN,False,Not Specified
111106,402-0858566-9772357,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,487.0,PUNE,MAHARASHTRA,411024.0,IN,False,Not Specified
111107,407-4614772-7359505,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,735.0,HYDERABAD,TELANGANA,500050.0,IN,False,Easy Ship
111108,405-1880568-2267538,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1174.0,MUMBAI,MAHARASHTRA,400056.0,IN,False,Easy Ship
111109,403-6084803-4961132,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,521.0,KONDAGAON,CHHATTISGARH,494226.0,IN,False,Not Specified
111110,403-9545635-9218738,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,Shirt,S,Unshipped,1,INR,635.0,Kozhikode,KERALA,673012.0,IN,False,Not Specified
111111,403-9545635-9218738,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XS,Unshipped,1,INR,487.0,Kozhikode,KERALA,673012.0,IN,False,Not Specified
111112,403-9545635-9218738,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,Shirt,S,Unshipped,1,INR,487.0,Kozhikode,KERALA,673012.0,IN,False,Not Specified
111113,407-0485054-9165944,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,835.0,BHUBANESWAR,ODISHA,751025.0,IN,False,Not Specified
111114,404-5462318-2867500,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,526.0,Keshorai patan district bundi,RAJASTHAN,323601.0,IN,False,Not Specified
111115,406-8661062-3179514,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,999.0,AURANGABAD,BIHAR,824303.0,IN,False,Not Specified
111116,403-4908354-1455506,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,376.0,PIMPRI CHINCHWAD,MAHARASHTRA,411033.0,IN,False,Not Specified
111117,405-3852206-1386733,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,387.0,Mendipathar,ASSAM,783126.0,IN,False,Not Specified
111118,404-8364031-3328330,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,432.0,BHOPAL,MADHYA PRADESH,462001.0,IN,False,Not Specified
111119,406-9866516-1037923,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,735.0,MYSURU,KARNATAKA,570004.0,IN,False,Easy Ship
111120,171-3610942-8349133,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Wallet,Free,Shipped,1,INR,518.0,CHENNAI,TAMIL NADU,600087.0,IN,False,Not Specified
111121,407-9052301-5360363,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1329.0,NEW DELHI,DELHI,110017.0,IN,False,Not Specified
111122,171-9145911-1401123,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,696.0,BENGALURU,KARNATAKA,560100.0,IN,False,Not Specified
111123,171-9145911-1401123,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,635.0,BENGALURU,KARNATAKA,560100.0,IN,False,Not Specified
111124,171-9145911-1401123,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,775.0,BENGALURU,KARNATAKA,560100.0,IN,False,Not Specified
111125,171-8825942-1997148,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,475.0,BENGALURU,KARNATAKA,560067.0,IN,False,Easy Ship
111126,171-3613410-8981962,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,544.0,BENGALURU,KARNATAKA,560067.0,IN,False,Not Specified
111127,171-3613410-8981962,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,635.0,BENGALURU,KARNATAKA,560067.0,IN,False,Not Specified
111128,171-3613410-8981962,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,696.0,BENGALURU,KARNATAKA,560067.0,IN,False,Not Specified
111129,171-3613410-8981962,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,449.0,BENGALURU,KARNATAKA,560067.0,IN,False,Not Specified
111130,404-9826515-4209917,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XS,Shipped,1,INR,1168.0,"Hanamkonda ,WARANGAL",TELANGANA,506010.0,IN,False,Not Specified
111131,408-2528190-7557102,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,859.0,lucknow,UTTAR PRADESH,226004.0,IN,True,Easy Ship
111132,403-5809117-4299507,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,368.0,HYDERABAD,TELANGANA,500084.0,IN,False,Not Specified
111133,408-7241658-0915506,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,581.0,lucknow,UTTAR PRADESH,226004.0,IN,True,Not Specified
111134,407-6053963-2497145,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,560.0,CHENNAI,TAMIL NADU,600037.0,IN,False,Not Specified
111135,405-3521104-7988347,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Unshipped,1,INR,301.0,SHEIKHPURA,BIHAR,811105.0,IN,False,Not Specified
111136,403-6940002-1633922,2022-06-13,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,760.95,MANGALURU,KARNATAKA,575004.0,IN,False,Easy Ship
111137,171-4796780-3446740,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,666.0,ICHALKARANJI,MAHARASHTRA,416115.0,IN,False,Not Specified
111138,403-1960726-4610706,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,606.0,NEW DELHI,DELHI,110059.0,IN,False,Not Specified
111139,406-8305107-4958760,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,560.0,BENGALURU,KARNATAKA,560077.0,IN,False,Not Specified
111140,406-8305107-4958760,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,736.0,BENGALURU,KARNATAKA,560077.0,IN,False,Not Specified
111141,403-5107758-5984310,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,636.0,MAHINDRA WORLD CITY,TAMIL NADU,603002.0,IN,False,Not Specified
111142,405-3381690-7470735,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1044.0,BENGALURU,KARNATAKA,560078.0,IN,False,Not Specified
111143,405-6665981-4703518,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,568.0,CHENNAI,TAMIL NADU,600028.0,IN,False,Not Specified
111144,403-7539904-3662734,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,666.0,BENGALURU,KARNATAKA,560019.0,IN,False,Not Specified
111145,404-2359271-3113166,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,345.0,MYSURU,KARNATAKA,570008.0,IN,False,Easy Ship
111146,404-2795772-4807508,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,301.0,INDORE,MADHYA PRADESH,452014.0,IN,False,Not Specified
111148,408-8186244-3806727,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,416.0,RATNAGIRI,MAHARASHTRA,415612.0,IN,False,Not Specified
111149,407-2102525-0836339,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1099.0,ADONI,ANDHRA PRADESH,518301.0,IN,False,Not Specified
111150,404-2084646-3601901,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,301.0,Mumbai,MAHARASHTRA,400092.0,IN,False,Not Specified
111151,408-1813114-5467543,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,962.0,HYDERABAD,TELANGANA,500049.0,IN,False,Not Specified
111152,407-8592793-3377115,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,773.0,CHERUTHURUTHI,KERALA,679531.0,IN,False,Not Specified
111153,404-5232711-0269121,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,879.0,Surajgarha,BIHAR,811106.0,IN,False,Not Specified
111154,405-9717950-0452364,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,434.0,Bommuru rajahmundry,ANDHRA PRADESH,533124.0,IN,False,Not Specified
111155,408-9717183-5005155,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,888.0,Kompally,TELANGANA,500014.0,IN,False,Not Specified
111157,402-8506134-9183565,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,435.0,AMBARNATH,MAHARASHTRA,421506.0,IN,False,Not Specified
111159,171-0563106-5622757,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,726.0,SURAT,Gujarat,395007.0,IN,False,Not Specified
111160,171-1702139-7223546,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,435.0,PORT BLAIR,ANDAMAN & NICOBAR,744101.0,IN,False,Not Specified
111161,402-7074239-0150704,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,845.0,Kompally,TELANGANA,500014.0,IN,False,Easy Ship
111162,406-3983736-0779550,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,459.0,COIMBATORE,TAMIL NADU,641033.0,IN,False,Not Specified
111163,406-0024595-4371550,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,688.0,NEW DELHI,DELHI,110029.0,IN,False,Easy Ship
111164,403-3644568-4277159,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,999.0,BID,MAHARASHTRA,431122.0,IN,False,Not Specified
111165,404-3046053-5895537,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,635.0,SILIGURI,WEST BENGAL,734001.0,IN,False,Not Specified
111166,404-2109087-2320310,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,635.0,SILIGURI,WEST BENGAL,734001.0,IN,False,Easy Ship
111167,408-7519123-7781930,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Unshipped,1,INR,496.0,HYDERABAD,TELANGANA,500089.0,IN,False,Not Specified
111168,404-3780982-8977956,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,499.0,PUNE,MAHARASHTRA,411045.0,IN,False,Not Specified
111169,404-3780982-8977956,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,635.0,PUNE,MAHARASHTRA,411045.0,IN,False,Not Specified
111170,404-0592684-9092313,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,545.0,PUNE,MAHARASHTRA,411045.0,IN,False,Not Specified
111172,171-1855813-7854746,2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1199.0,CHELAKKARA,KERALA,680586.0,IN,False,Easy Ship
